videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions,cleaned_text
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553125905850237714,1758599172,2025-09-23T03:46:12.000Z,skrg udh 18rb,0,False,,7.553123650431288e+18,,6890030514650530818,aryani0188,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/78ac8b3dd6cabaa91290379b33480b6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cbc8cc8&x-expires=1761310800&x-signature=0S9RQuBjveLTSA7jzmM8BBoVxIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],skrg
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553125936369091346,1758599185,2025-09-23T03:46:25.000Z,skrg 19rb,0,False,,7.553123650431288e+18,,7201372624927327258,iaiaa187,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1cd607d4917e7484b6b42d3e3c9746ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43d9e5c2&x-expires=1761310800&x-signature=NLttIg%2F8BDyFBPR9iPYFMTZYt7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],skrg
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553132950326625042,1758600815,2025-09-23T04:13:35.000Z,64rb,1,False,,7.553123650431288e+18,,7293361700090168327,ig_selsla11,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e9181ce364f99ced9abcfa9a70cbb1b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81fa0ec1&x-expires=1761310800&x-signature=R2G2hDsLlCvDOu%2BA5D9JFRgejZI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553133034729063175,1758600838,2025-09-23T04:13:58.000Z,74rb,0,False,,7.553123650431288e+18,,7201372624927327258,iaiaa187,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1cd607d4917e7484b6b42d3e3c9746ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43d9e5c2&x-expires=1761310800&x-signature=NLttIg%2F8BDyFBPR9iPYFMTZYt7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553138550159164178,1758602118,2025-09-23T04:35:18.000Z,"106,7rb",0,False,,7.553123650431288e+18,,7383545461712438278,pecinta_kpop_mulfand,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd1dfda3b1922d7230775adf894f8ef9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2390a995&x-expires=1761310800&x-signature=Cth70x0WLuqP5MyE612G9q2h9CM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553254965461992212,1758629222,2025-09-23T12:07:02.000Z,cushioonnya ada dibioku no 1🥰g,0,False,,7.553123650431288e+18,,7158403685062968347,sandalsnsneakers,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad451e35&x-expires=1761310800&x-signature=ZwkyBN85878Oc2QIjc4YZVm%2FQ1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],cushioonnya dibioku cushioonnya_dibioku
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553488865760166677,1758683682,2025-09-24T03:14:42.000Z,cushion nya di bioku no 1🥰oo,0,False,,7.553123809714144e+18,,7158403685062968347,sandalsnsneakers,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad451e35&x-expires=1761310800&x-signature=ZwkyBN85878Oc2QIjc4YZVm%2FQ1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],cushion bioku cushion_bioku
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553225604381213458,1758622387,2025-09-23T10:13:07.000Z,cushionnya ada dibio ku no 1🥰🥰gf,0,False,,7.553121641556985e+18,,7158403685062968347,sandalsnsneakers,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ff27420&x-expires=1761310800&x-signature=YpdQus33goAQkWnUmw0Z5Ux6nyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,[],[],cushionnya dibio cushionnya_dibio
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553157323217896200,1758606489,2025-09-23T05:48:09.000Z,@Catatansenja 🤣🤣🤣,1,False,,7.553147488543475e+18,,6887024323404776449,endahrsa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48e54a2c2cdbbf02e688400a11de9e1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04b432a3&x-expires=1761310800&x-signature=rkGn6yV%2BX4Nx%2BlR9QNYc82Z6a5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,['@Catatansenja'],"[{'userId': '7492755245139936277', 'nickName': 'Catatansenja', 'profileUrl': 'https://www.tiktok.com/@7492755245139936277', 'secUid': 'MS4wLjABAAAAq4-q5OZcRrk_MH7jZUMuCmvgvqvAQhfIBuZu93browEQ-kwktGnplOzBIUbVpM8E'}]",
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553157304779522824,1758606483,2025-09-23T05:48:03.000Z,😭😭😭kak,0,False,,7.553147488543475e+18,,6887024323404776449,endahrsa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48e54a2c2cdbbf02e688400a11de9e1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04b432a3&x-expires=1761310800&x-signature=rkGn6yV%2BX4Nx%2BlR9QNYc82Z6a5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553150336497550087,1758604863,2025-09-23T05:21:03.000Z,namanya aja Baby Kepo 😄,0,False,,7.553147488543475e+18,,7400717133585695749,melina.luv6,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d19990828c69cd5da6cc26867875d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32667263&x-expires=1761310800&x-signature=VbsysYKFgOhCAtwdQdT7xjsX7z8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],nama baby kepo nama_baby baby_kepo nama_baby_kepo
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553141923772023570,1758602904,2025-09-23T04:48:24.000Z,dari neneknya jenifer,3,False,,7.553133374304962e+18,,6942739907061433346,syafakallahazmi33,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fea20f5add868bfe795f1f13d2d41078~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bad42b91&x-expires=1761310800&x-signature=%2FR4lLRiW1nocyHHpyM8UG5ZHMVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],nenek jenifer nenek_jenifer
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553225679095235335,1758622408,2025-09-23T10:13:28.000Z,cushionnya ada dibio ku no 1🥰🥰m,0,False,,7.553164052252329e+18,,7158403685062968347,sandalsnsneakers,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad451e35&x-expires=1761310800&x-signature=ZwkyBN85878Oc2QIjc4YZVm%2FQ1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],cushionnya dibio cushionnya_dibio
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553416111607530241,1758666768,2025-09-23T22:32:48.000Z,😂,0,False,,7.553169756720793e+18,,7503140100264936464,mejus222,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/147a2542350fa6c1c8ba37e9094da836~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5350f4f1&x-expires=1761310800&x-signature=Cls2AdfSo6Jj4ezZm10F4iOAq1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553162524074607368,1758607699,2025-09-23T06:08:19.000Z,aku yg ngajarin ka,0,False,,7.553130001115366e+18,,6702006122561799170,_zhrrra,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3e43d0752e480535b29882c92a9e57a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44244f58&x-expires=1761310800&x-signature=MSuBN60Q9sxJ33EG%2B7hoLroHtNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],ngajarin
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553489040072753941,1758683726,2025-09-24T03:15:26.000Z,cushion nya di bioku no 1🥰🥰a,0,False,,7.553122281083749e+18,,7158403685062968347,sandalsnsneakers,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=34731da2&x-expires=1761310800&x-signature=zp%2FktLSof5Slz1kua05Cx6KuzRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],cushion bioku cushion_bioku
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553134749649208072,1758601229,2025-09-23T04:20:29.000Z,Siapa kmu nyuruh nyuruh,1,False,,7.553123048628012e+18,,7321001973892711430,izky.suga,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7d9eabd84e9deeda7f5fe9c0faae30c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2e6de9c&x-expires=1761310800&x-signature=QEaL3tQ2VCn5UAky5BxzcFNp8GM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],nyuruh nyuruh nyuruh_nyuruh
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553123840940163858,1758598693,2025-09-23T03:38:13.000Z,Gak,1,False,,7.553123048628012e+18,,6872727127536681986,finkatrya,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9e5c3c3f218a369d118eb240739dc63e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=794883cf&x-expires=1761310800&x-signature=5JXbclK69fhyXsqDABj%2Fv23yssY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553128781717816071,1758599853,2025-09-23T03:57:33.000Z,'mayi minta' gemes bgt adee🥺💗,5,False,False,,0.0,7118177564934259713,notmillaw,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed14f3eb98520364ad28cae40aff9a07~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7836c350&x-expires=1761310800&x-signature=8QmlCqOcZY07qc7jcvJ1AmRepRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mayi gemes adee mayi_gemes gemes_adee mayi_gemes_adee
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553124253353280274,1758598788,2025-09-23T03:39:48.000Z,mamariii tuu aslinya putihh yaa😭,11,False,False,,0.0,7542075543140697106,_onlyymee_0,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d6379b3bf880b263814bae1f8dc4517b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1cdeb08&x-expires=1761310800&x-signature=buH4ywYJv5TLlgYVHmqawDCAvSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mamarii asli putihh mamarii_asli asli_putihh mamarii_asli_putihh
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553123775618843410,1758598680,2025-09-23T03:38:00.000Z,“mayi mintak” lucu bgt mayi🥰😚,6,False,False,,0.0,6791030424983897090,mariariskyy,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3433cda0dd510497deda94e923a3670c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e446a16&x-expires=1761310800&x-signature=IqhYSQn%2B9GgCnrEoha4Iq1y%2B9iw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mayi mintak lucu mayi mayi_mintak mintak_lucu lucu_mayi mayi_mintak_lucu mintak_lucu_mayi
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553140287737217812,1758602523,2025-09-23T04:42:03.000Z,mayi ga mau bgt kesaing😭,6,False,False,,0.0,7481451634314347526,andg3l_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6008d95531c6753f32fea92688c79739~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=871fb38e&x-expires=1761310800&x-signature=rZPI3rylffDEnWRv1FfeFDTqzJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mayi saing mayi_saing
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553121857248838418,1758598398,2025-09-23T03:33:18.000Z,"""gua mintak😭"" kamari",5,False,False,,0.0,7482295082407085074,kariwna21,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b2e64fff24ae7cfb8294e7e0afc8156~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a113aa5b&x-expires=1761310800&x-signature=yzlfY3M%2FtrpgTVDNM%2F%2BWTKofBOw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mintak kamar mintak_kamar
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553123979684381448,1758598728,2025-09-23T03:38:48.000Z,ihh lucu banget kamari 😭,6,False,False,,0.0,7446657810282398727,tiara.comel96,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/776120d5c20a7194371fb7a2a1846808~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f882cc11&x-expires=1761310800&x-signature=O4%2FXhCwTaO3jf037vagn1KxMN1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],lucu kamar lucu_kamar
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553135876257383176,1758601500,2025-09-23T04:25:00.000Z,"terngiang-ngiang "" jangan takut ada mayyiiiii""",7,False,False,,0.0,6853089575704888322,shalmaali1898,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8be57789cb748557613ca6eef37b5ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=879d9441&x-expires=1761310800&x-signature=FCoITugV5oMdunm%2BnFvD%2FE68c5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],ngiang takut mayyii ngiang_takut takut_mayyii ngiang_takut_mayyii
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553136982823535367,1758601756,2025-09-23T04:29:16.000Z,GEMES BNR SI MAYII BNR’ YA ALLAH😭❤,8,False,False,,0.0,7400351908634215429,mpaaa30_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/96a19d226604ffbc1395af044dce86e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63eb122a&x-expires=1761310800&x-signature=jk75%2BnyxifcPr6tpYR5aLhz7a90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],gemes mayii allah gemes_mayii mayii_allah gemes_mayii_allah
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553124539342750472,1758598859,2025-09-23T03:40:59.000Z,"poni si blonde engga lu potong lagi kan til, kok engga panjang panjang😭",10,False,False,,0.0,6629911759463645185,kalaaaitu,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67bfeedd1cad236a25b833bfa2952a35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=797e92f2&x-expires=1761310800&x-signature=2kSMfilfSeSUWzgRoNLPJb6KUyg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],poni blonde engga potong engga poni_blonde blonde_engga engga_potong potong_engga poni_blonde_engga blonde_engga_potong engga_potong_engga
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553145242950599431,1758603676,2025-09-23T05:01:16.000Z,di zoom coba kaaa🤣🤣,0,False,,7.553128456307262e+18,,7289996895219549190,urfaaaaaa08,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d3066e8801b4220d369c5d39d11d68b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6afb2d37&x-expires=1761310800&x-signature=jaOMHRIeG4BcCu6g7Td%2Flh6kl8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],zoom coba zoom_coba
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553488916700463888,1758683696,2025-09-24T03:14:56.000Z,cushion nya di bioku no 1🥰s,0,False,,7.553156194300167e+18,,7158403685062968347,sandalsnsneakers,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad451e35&x-expires=1761310800&x-signature=ZwkyBN85878Oc2QIjc4YZVm%2FQ1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],cushion bioku cushion_bioku
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553124910269514503,1758598942,2025-09-23T03:42:22.000Z,KO UDA GEDE AJAA SIIIII ADEKKK🥺🥺💕💕,5,False,False,,0.0,6865207242397795330,user220413006,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e271d50f5e5c2131fe6eb3e0f6072764~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c88c5918&x-expires=1761310800&x-signature=Egj7D5hNdoAQcAQg6eGs9Jbjbf0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],gede ajaa adekk gede_ajaa ajaa_adekk gede_ajaa_adekk
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553141300523205384,1758602759,2025-09-23T04:45:59.000Z,siapapun mmpir vt ku dongs,5,False,False,,0.0,7348700252105049094,ciiendunn1,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98f5572c4856cffa2f308ae60bc5a11e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb1996e9&x-expires=1761310800&x-signature=gHlEvfK2cBGA7JPcU%2BUmbnJJ74c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],mmpir dongs mmpir_dongs
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553165070961230609,1758608298,2025-09-23T06:18:18.000Z,"ihhh, sekarang kamari gembul bgt jadi lucuuuu",0,False,False,,0.0,7539142019538240513,dehaa_05,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/27bff2bcd8271042fd808c29cb3ac09f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=34ee0be8&x-expires=1761310800&x-signature=17nSiP%2B0zzv6CukMQESYd9v7%2B0I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[],kamar gembul lucuu kamar_gembul gembul_lucuu kamar_gembul_lucuu
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553128936097973013,1758599886,2025-09-23T03:58:06.000Z,Mayi catik kan?🤏🏻🤏🏻,5,False,False,,0.0,6864529128088880130,nahininiaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ced16b006e5890478e0605643280bc91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3e112ff&x-expires=1761310800&x-signature=EbDduRUGF0Jxqqk9zCnfIOwHFmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mayi catik mayi_catik
