videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions,cleaned
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553410565014029078,1758665476,2025-09-23T22:11:16.000Z,Bner yaaa???? Klo ku lot kering gmn???,0,False,,7.553133493485848e+18,,7107212444016051205,rulli1973,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/68de58e0785ca65dd629c4becf9ab221~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f2bfd79&x-expires=1761310800&x-signature=ydY136r8XuY0EPRHS2xLADLt6zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],bner yaaa kering bner_yaaa yaaa_kering bner_yaaa_kering
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553129261230932757,1758599957,2025-09-23T03:59:17.000Z,emang kan j3n suka kulit agak gelap wkwk,388,False,,7.553128450346829e+18,,6827350618216334338,purplenew11,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bea3e8dbb8a0157bde164c661e7601dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2f8465d&x-expires=1761310800&x-signature=y4jIxdw%2Fjxi2GM7BBGsMAEMIef8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],suka kulit gelap suka_kulit kulit_gelap suka_kulit_gelap
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553140100155196168,1758602476,2025-09-23T04:41:16.000Z,kek nya tone kulit jen udah mulai balik putih lagi deh,229,False,,7.553128450346829e+18,,6936069531711554562,humyheera,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/484835e828ddc28c2df6d90a37d34c12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e23f9903&x-expires=1761310800&x-signature=4ynfISHRT%2BV5fmU%2BAP%2B9Th0KU0I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],tone kulit putih tone_kulit kulit_putih tone_kulit_putih
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553651811644900103,1758721624,2025-09-24T13:47:04.000Z,Iya jen tuh sukanya item tpi kulit aslinya putih🤣,69,False,,7.553128450346829e+18,,6818543292888974338,nonabugiss02,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3fe539554e48307b640e92a0d6f15b20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53009a68&x-expires=1761310800&x-signature=Uo34M%2BoUQwU%2BREw1w6ee5ZbKXQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],suka item kulit asli putih suka_item item_kulit kulit_asli asli_putih suka_item_kulit item_kulit_asli kulit_asli_putih
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553152743063077652,1758605423,2025-09-23T05:30:23.000Z,aku jg gtu tau😭nyamain sama warna tangan,30,False,,7.553128450346829e+18,,7543134492622423060,anomaliimuto_o,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67f4d805ed9257919d5529ddb971a136~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc4eef1a&x-expires=1761310800&x-signature=9XhhKRXGaKl%2B3uconXpQo0GJngE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],taunyamain warna tangan taunyamain_warna warna_tangan taunyamain_warna_tangan
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553206224327508754,1758617879,2025-09-23T08:57:59.000Z,KIRAIIN AK AJA YG GINI😭,0,False,,7.553128450346829e+18,,7303094769177314305,khzr.abl,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/573005e83db8ce8686fcd965ab8beab4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4876636&x-expires=1761310800&x-signature=z58YFhvDfMgP906w3%2FDYi16WaoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],kiraiin gin kiraiin_gin
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553227974989611797,1758622939,2025-09-23T10:22:19.000Z,aku putih tangan dari muka tolong😭,2,False,,7.553128450346829e+18,,7025993216076841986,maaaa.aaaaaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5eec44018301c7bcb6e752adb44bbe61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=439eb06a&x-expires=1761310800&x-signature=Y4i4DOzkX5QpK6ix8K4WVh2%2BOZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],putih tangan muka tolong putih_tangan tangan_muka muka_tolong putih_tangan_muka tangan_muka_tolong
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553295217832493832,1758638593,2025-09-23T14:43:13.000Z,samaa pliss kalo ngikutin warna asli muka kalo foto keliatan tangannya kek gelap bgtt ni tangan😭,2,False,,7.553128450346829e+18,,6905772916665205761,nidanuradilahh,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c5558c2b482e0358d38fa5c9cf34fe18~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4bfc0d8a&x-expires=1761310800&x-signature=EsDswKzWPT6iIzHkxUF7oaiAFD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],samaa ngikutin warna asli muka foto tangan gelap tangan samaa_ngikutin ngikutin_warna warna_asli asli_muka muka_foto foto_tangan tangan_gelap gelap_tangan samaa_ngikutin_warna ngikutin_warna_asli warna_asli_muka asli_muka_foto muka_foto_tangan foto_tangan_gelap tangan_gelap_tangan
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553162089309913874,1758607599,2025-09-23T06:06:39.000Z,tapi cocok bngt di mamarii,0,False,,7.553128450346829e+18,,7531405000854062088,s_skiaaawww,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5b7b6aef78489e89ef0b678760de020~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cce2fb20&x-expires=1761310800&x-signature=x%2B43ZEybKXyov3cmbSxvjkHFsh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],cocok bngt mamarii cocok_bngt bngt_mamarii cocok_bngt_mamarii
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553143167215649552,1758603201,2025-09-23T04:53:21.000Z,emang dia suka yang tone gelap,17,False,,7.553128450346829e+18,,6745740210858443778,trivenaganggalie,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98f824c1f481b5fb3595438a4007a664~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42545fa8&x-expires=1761310800&x-signature=0MzF8DrQ5u6iQlqppt2XHf%2Fx5ko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],suka tone gelap suka_tone tone_gelap suka_tone_gelap
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7554254246775603975,1758861887,2025-09-26T04:44:47.000Z,emg snegaja kampung biar tan skin,0,False,,7.553128450346829e+18,,7347846984110654469,blcrs1,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/642af897f49b45cae0eaa983a8555bad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ada700ef&x-expires=1761310800&x-signature=qk92VX3uhqHWrBruo2VHmrh00MM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],snegaja kampung skin snegaja_kampung kampung_skin snegaja_kampung_skin
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553225053233955605,1758622263,2025-09-23T10:11:03.000Z,cushionnya ada dibio ku no 1🥰i,0,False,,7.553122230894708e+18,,7158403685062968347,sandalsnsneakers,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0277f35e04af741260911cc090810098~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad451e35&x-expires=1761310800&x-signature=ZwkyBN85878Oc2QIjc4YZVm%2FQ1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],cushionnya dibio cushionnya_dibio
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553852233788900103,1758768287,2025-09-25T02:44:47.000Z,"itu yang sibuk nepok"" muka kaa😭",2,False,,7.553139248355476e+18,,6654683941125521409,jgklgub,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f860352952997404857ea920924282d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80718fcb&x-expires=1761310800&x-signature=JdYBt5ASCFnBaJOKmrz1t9cfDyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],sibuk nepok muka sibuk_nepok nepok_muka sibuk_nepok_muka
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553190836591330066,1758614290,2025-09-23T07:58:10.000Z,kelakuan jen tu 😏 ponakan gua jd sebelah poni nya,1,False,,7.553139248355476e+18,,7312393514388898822,upil4410,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/018b784ede886fc36423b8c85175276a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e405567&x-expires=1761310800&x-signature=o3pYUYN1Xy6Pn0kylwUAvWY%2Fjhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],laku ponakan belah poni laku_ponakan ponakan_belah belah_poni laku_ponakan_belah ponakan_belah_poni
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7561757059772695304,1760608770,2025-10-16T09:59:30.000Z,siapa lagi kalo bkn si jeni😭😭😭,0,False,,7.553139248355476e+18,,7360611990489023496,yfuckup,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ece89fdfd6ac9b685504f7fe1d74e437~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=530378db&x-expires=1761310800&x-signature=YhOUiLoxZnZzv7ExFTb%2FE%2BGISFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],jeni
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7554982526655496967,1759031457,2025-09-28T03:50:57.000Z,Mayi cantik Kan??😭,0,False,,7.553139248355476e+18,,6921208127712412674,thvtaehyung016,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e0f2cf37110f2e3993130bcce739f308~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25839c67&x-expires=1761310800&x-signature=nCNl9z2Ax1Fhy%2FFxIIAziv%2Bi1rQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],mayi cantik mayi_cantik
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7554982655093211922,1759031484,2025-09-28T03:51:24.000Z,lucuu tapii kayaaa beda ajaa 😭,0,False,,7.553139248355476e+18,,7401033873855185926,xyaa_yaaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/99bbcbca925c831f3262b06395529933~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7f1e922&x-expires=1761310800&x-signature=OR%2BIJdCw4e%2B4%2BtIgAH8Y708b%2FdY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],lucuu tapi kayaaa beda ajaa lucuu_tapi tapi_kayaaa kayaaa_beda beda_ajaa lucuu_tapi_kayaaa tapi_kayaaa_beda kayaaa_beda_ajaa
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553123809714144016,1758598689,2025-09-23T03:38:09.000Z,blonde gueeee😍🙌,7,False,False,,1.0,7471497469369598994,crzzyaa4,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b029a0aa52dce805f7a6cde145835e48~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7faf4e79&x-expires=1761310800&x-signature=MrC3KMcofobCTqbznSgU6oz2ydg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],blonde gueeee blonde_gueeee
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553121641556984593,1758598186,2025-09-23T03:29:46.000Z,mayiiii,20,False,False,,1.0,6851443156131693569,nassrosaceus_,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4c1595ca55083e0b3c874d4d0ee2523a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b341101&x-expires=1761310800&x-signature=HvBiitwo64yrd%2FUYKDBz0agHmOo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],mayiiii
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553124076052955911,1758598751,2025-09-23T03:39:11.000Z,Bagus gk gays alis aku 😭😭,10,False,False,,0.0,6913101904902898689,lyy0999,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b3f3ed67b0a02b5fab893589de058161~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=671ded3d&x-expires=1761310800&x-signature=2HseOVI%2FaHKQC4iOwBqu%2BYOQwI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],bagus gays alis bagus_gays gays_alis bagus_gays_alis
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553134752091079441,1758601240,2025-09-23T04:20:40.000Z,lucu banget😭😭🤏🏻,8,False,False,,0.0,6794009803728798721,skaaaay_07,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f008af4876d995d65834748056832b2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8b313e0&x-expires=1761310800&x-signature=k%2Fs4JRyqWVD1SqVGFIsXjSWpmWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],lucu
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553136802475967252,1758601710,2025-09-23T04:28:30.000Z,"""mintakkkk""",9,False,False,,0.0,7482278537547105296,nmeeeqeell,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/204523c968984cd02bf44624d5622ddf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe6f3d5d&x-expires=1761310800&x-signature=Ty93MhZAklJq2Kqtzq13FEyT7do%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],mintakkkk
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553127327367709457,1758599510,2025-09-23T03:51:50.000Z,gemesnya,8,False,False,,0.0,7045192295909852186,_k4yes,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28354142ebd1527042896a9b068d57af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be7b9dec&x-expires=1761310800&x-signature=qCT28NjvEixdUcbhRzhfLr8PG3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],gemesnya
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553134781677224725,1758601241,2025-09-23T04:20:41.000Z,blonde alami😭💓,5,False,False,,0.0,7499690577391617040,n0thingthiss_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e2d698bf1b4832c7cf09bc61e91b978c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a629c7b6&x-expires=1761310800&x-signature=sJ7LDrXgIheP8cBlTn43IMkvNRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],blonde alami blonde_alami
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553153010546148103,1758605484,2025-09-23T05:31:24.000Z,kamari: ayu tenan aku rek,17,False,False,,0.0,6942419739645920257,lyalyaaa69,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bbfcbce871e72fb64b506b1a34e97d24~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=556846a5&x-expires=1761310800&x-signature=8J690SrrmoAVah4bMCyGxjpuMkM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],kamar tenan kamar_tenan
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553127029447050004,1758599440,2025-09-23T03:50:40.000Z,"""mayi minta"" 🥰",5,False,False,,0.0,6847378890882008066,liserrrli,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98c92eda95ac4d5677fb81c43be0ac8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a8c0584&x-expires=1761310800&x-signature=c76bQmMGBSXw5qsddVcPMGCeosU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],mayi
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553142021877105415,1758602927,2025-09-23T04:48:47.000Z,"Salfok, itu lemari bajunya rapih banget beresinnya sesuai warna🥰",21,False,False,,0.0,6784354898965988353,rainie_rudlang,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1cd73d095f21de900e4e6b8c4983a3cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54d38ab7&x-expires=1761310800&x-signature=Q2FpvV65ab47unTbV76g0wQ1hGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],salfok lemari baju rapih resin sesuai warna salfok_lemari lemari_baju baju_rapih rapih_resin resin_sesuai sesuai_warna salfok_lemari_baju lemari_baju_rapih baju_rapih_resin rapih_resin_sesuai resin_sesuai_warna
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553121694262788865,1758598197,2025-09-23T03:29:57.000Z,LUCU BGTT MAYII 😣🤍,11,False,False,,0.0,6855131811065463809,nayscndia,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/85c0f8a9a025754b73ca61fb13dc340a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1f43b510&x-expires=1761310800&x-signature=hw3zUn%2BNtA9rfdbLC6e%2FqigAejg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],lucu mayii lucu_mayii
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553125166639170325,1758599008,2025-09-23T03:43:28.000Z,"poni nya ga panjang"" 😭😭",23,False,False,,0.0,6539841483386142722,ndinii_two,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/c91683c882a2ee9a28c266cde9dac4ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a822ed7d&x-expires=1761310800&x-signature=ch6fJZzcOtuyGPTMrprh54GVOh8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],poni
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553495349932622600,1758685196,2025-09-24T03:39:56.000Z,"liat Jen ❎
liat kamari ✅",6,False,False,,0.0,6708673808196961281,suhar6698,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7375027321566625798~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3627814&x-expires=1761310800&x-signature=8yIFOl%2FokD39ejV7%2FhpHxRRrD9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],liat liat kamar liat_liat liat_kamar liat_liat_kamar
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553131135476761351,1758600392,2025-09-23T04:06:32.000Z,kamariiiii cantiknyaaaa ❤️❤️❤️❤️❤️❤,6,False,False,,0.0,7014343940120347650,kamayiiii_sayangggg,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ce2cadde3926ba98a9982c121697c79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3246a59b&x-expires=1761310800&x-signature=knHfzp26vQMeiFn9nVOtYdn9E5M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],kamariiiii cantiknyaaaa kamariiiii_cantiknyaaaa
https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jennifer.coppen/video/7553120869896310023?is_from_webapp=1&sender_device=pc,7553136614341788423,1758601668,2025-09-23T04:27:48.000Z,lucu bngett kamu kamari...gemesss amatt..🥰🥰🥰,8,False,False,,0.0,7346193373650617345,nrl.haliza,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8cc4da61cceeae87e7373e18088049b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d87b9a43&x-expires=1761310800&x-signature=Z9t8fHqmZy%2FObMR0ORS4wZfgFpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[],lucu bngett kamar gemesss amatt lucu_bngett bngett_kamar kamar_gemesss gemesss_amatt lucu_bngett_kamar bngett_kamar_gemesss kamar_gemesss_amatt
